pathway_id,algorithm,precision,recall,f1_score,hits_at_1,hits_at_3,hits_at_5,relation_type_accuracy,path_edit_distance,hub_node_ratio,path_length_mae,path_length_accuracy,mrr,time_ms
dexibuprofen_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,3050.4388339995785
metharbital_Epilepsy,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,263.10025000020687
eptacog_alfa_activated_Factor_VII_deficiency,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,0.0,2,0.6,1.0,65.30600000041886
etodolac_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1994.0726670010918
norepinephrine_Low_blood_pressure,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,1758.0377909998788
aripiprazole_Infantile_autism,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,1.0,3,0.5,1.0,4563.415749998967
melevodopa_Parkinsonism,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,738.1106249995355
methoxamine_Low_blood_pressure,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,212.29166600096505
flurbiprofen_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,2049.8759999991307
Diphenhydramine_Rhinitis_Vasomotor,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3812.5911250008357
tolmetin_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1656.4720410005975
sorafenib_Renal_cell_carcinoma,Semantic Bridging,1.0,0.3,0.4615384615384615,1,1,1,1.0,0.7,0.3333333333333333,7,0.30000000000000004,1.0,3677.1199169998
midostaurin_Mast_cell_leukemia,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,3167.6820419997966
sulfasalazine_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,1968.1019590007054
pegvisomant_Acromegaly,Semantic Bridging,1.0,1.0,1.0,1,1,1,1.0,0.0,0.5,0,1.0,1.0,8012.47712499935
diclofenac_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,0.0,0.6,0.6666666666666666,2,0.6,1.0,80.96466700044402
sulindac_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,2016.2296669986972
sunitinib_Gastrointestinal_stromal_tumor,Semantic Bridging,1.0,0.3,0.4615384615384615,1,1,1,1.0,0.7,0.6666666666666666,7,0.30000000000000004,1.0,656.5685830009897
sunitinib_Renal_cell_carcinoma,Semantic Bridging,1.0,0.3,0.4615384615384615,1,1,1,1.0,0.7,0.3333333333333333,7,0.30000000000000004,1.0,3886.720124999556
mephentermine_Low_blood_pressure,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,510.7226249983796
norethindrone_acetate_Endometriosis,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.5,0.5,1.0,1,0.75,1.0,2565.243917000771
aceclofenac_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,597.8786670002592
methotrexate_Burkitt's_lymphoma,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.3333333333333333,1,0.75,1.0,62.482625000484404
methotrexate_Malignant_tumor_of_lung,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,2341.674207998949
gabapentin_enacarbil_Restless_legs,Semantic Bridging,0.6,0.75,0.6666666666666665,1,1,1,0.25,0.4,0.4,1,0.8,1.0,9297.976500000004
ibuprofen_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,3670.337166999161
dexamfetamine_Attention_deficit_hyperactivit,Semantic Bridging,1.0,0.42857142857142855,0.6,1,1,1,1.0,0.5714285714285714,0.3333333333333333,4,0.4285714285714286,1.0,3845.621000000392
tretinoin_Acute_promyelocytic_leukemia_F,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,208.84087500053283
secobarbital_Epilepsy,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,1887.438875000953
indomethacin_Rheumatoid_arthritis,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,2291.558916998838
ruxolitinib_Polycythemia_vera,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,1147.0636659996671
tiaprofenic_acid_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1496.526916998846
Thiopental_Epilepsy,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,1314.7110829995654
pazopanib_Renal_cell_carcinoma,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.3333333333333333,3,0.5,1.0,3773.5027079997963
calcifediol_Renal_osteodystrophy,Semantic Bridging,0.75,0.75,0.75,1,1,1,0.3333333333333333,0.25,0.25,0,1.0,1.0,2191.7409999987285
calcifediol_Hypophosphatemia,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.25,0,1.0,1.0,1494.96262500179
calcifediol_Rickets,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,0.5,0.25,0.3333333333333333,1,0.75,1.0,85.58862499921815
vernakalant_Atrial_fibrillation,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,636.5681249990303
chlorphenamine_Vasomotor_rhinitis,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,3740.522375001092
cabozantinib_Renal_cell_carcinoma,Semantic Bridging,1.0,0.5,0.6666666666666666,1,1,1,1.0,0.5,0.6666666666666666,3,0.5,1.0,259.082041999136
piroxicam_Rheumatoid_arthritis,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,1954.2420830002811
salicylic_acid_Rheumatoid_arthritis,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1783.068374999857
glipizide_Diabetes_mellitus_type_2,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,1.0,1,0.75,1.0,1797.1589999997377
tamibarotene_Acute_promyelocytic_leukemia_F,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.3333333333333333,1,0.75,1.0,103.70637499909208
fenoprofen_Rheumatoid_arthritis,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,1809.699167000872
loxoprofen_Rheumatoid_arthritis,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,1.0,1,0.75,1.0,1229.8427499990794
doxepin_Anxiety,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,4347.61454099862
glibenclamide_Diabetes_mellitus_type_2,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,1.0,1,0.75,1.0,2996.086874998582
phenobarbital_Epilepsy,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,2189.3866249993152
phenobarbital_Tonic-clonic_seizure,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,2190.403624999817
phenobarbital_Simple_partial_seizure,Semantic Bridging,0.6666666666666666,0.3333333333333333,0.4444444444444444,1,1,1,1.0,0.6666666666666666,0.6666666666666666,3,0.5,1.0,2176.348457998756
risperidone_Autistic_Disorder,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,1.0,0.5,0.6666666666666666,1,0.75,1.0,4225.86874999979
salicylsalicylic_acid_Arthritis_Rheumatoid,Semantic Bridging,1.0,0.6,0.7499999999999999,1,1,1,1.0,0.4,1.0,2,0.6,1.0,1373.7510829996609
tolazamide_Diabetes_Mellitus_Type_2,Semantic Bridging,1.0,0.75,0.8571428571428571,1,1,1,1.0,0.25,0.6666666666666666,1,0.75,1.0,1430.4730830008339
carbimazole_Hyperthyroidism,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,1.0,0,1.0,1.0,8580.234416998792
carbimazole_Graves'_disease,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,2640.8627500004513
lisdexamfetamine_Attention_deficit_hyperactivit,Semantic Bridging,0.4,0.25,0.3076923076923077,1,1,1,0.5,0.75,0.4,3,0.625,1.0,9700.742625000203
hydrocortisone_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,1727.7715840009478
hydrocortisone_Asthma,Semantic Bridging,0.6666666666666666,0.2,0.30769230769230765,1,1,1,1.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,2764.054874998692
hydrocortisone_Berylliosis,Semantic Bridging,0.5,0.18181818181818182,0.26666666666666666,1,1,1,0.0,0.8181818181818182,0.75,7,0.36363636363636365,1.0,8026.12924999994
hydrocortisone_Brain_Edema,Semantic Bridging,0.4,0.18181818181818182,0.25000000000000006,1,1,1,0.0,0.8181818181818182,0.4,6,0.4545454545454546,1.0,11271.093834000567
hydrocortisone_Bursitis,Semantic Bridging,0.4,0.2,0.26666666666666666,1,1,1,0.0,0.8,0.4,5,0.5,1.0,11096.213583999997
hydrocortisone_Dermatitis_Atopic,Semantic Bridging,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.5,6,0.4,1.0,5288.841916999445
hydrocortisone_Dermatitis_Contact,Semantic Bridging,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.5,0.8,0.6666666666666666,7,0.30000000000000004,1.0,2545.0929590006126
hydrocortisone_Eye_Diseases,Semantic Bridging,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.5,6,0.4,1.0,5718.8970829993195
hydrocortisone_Lupus_Erythematosus_Systemic,Semantic Bridging,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,1319.9786669993046
hydrocortisone_Pemphigus,Semantic Bridging,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.5,6,0.4,1.0,7278.859000000011
hydrocortisone_Serum_Sickness,Semantic Bridging,0.5,0.2,0.28571428571428575,1,1,1,0.0,0.8,0.75,6,0.4,1.0,8444.314624999606
naproxen_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.4,0.5,1,1,1,1.0,0.6,1.0,2,0.6,1.0,2275.648958999227
promazine_Porphyria_Acute_Intermittent,Semantic Bridging,0.75,0.375,0.5,1,1,1,0.6666666666666666,0.625,0.75,4,0.5,1.0,3779.4987090001086
methylprednisolone_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,1.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,2345.6737079995946
methylprednisolone_Asthma,Semantic Bridging,0.75,0.3,0.4285714285714285,1,1,1,0.3333333333333333,0.7,0.75,6,0.4,1.0,6985.124957998778
methylprednisolone_Lupus_Erythematosus_Systemic,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,283.30875000028755
triamcinolone_Arthritis_Rheumatoid,Semantic Bridging,1.0,0.3333333333333333,0.5,1,1,1,1.0,0.6666666666666666,1.0,6,0.33333333333333337,1.0,2299.208708000151
triamcinolone_Asthma,Semantic Bridging,0.75,0.3,0.4285714285714285,1,1,1,0.6666666666666666,0.7,0.75,6,0.4,1.0,4437.3639580007875
triamcinolone_Lupus_Erythematosus_Systemic,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,267.51154200064775
cortisone_acetate_Arthritis_Rheumatoid,Semantic Bridging,0.75,0.3333333333333333,0.46153846153846156,1,1,1,1.0,0.6666666666666666,0.75,5,0.4444444444444444,1.0,7834.96541599925
cortisone_acetate_Asthma,Semantic Bridging,0.75,0.3,0.4285714285714285,1,1,1,1.0,0.7,0.75,6,0.4,1.0,7731.893375001164
cortisone_acetate_Lupus_Erythematosus_Systemic,Semantic Bridging,0.75,0.3333333333333333,0.46153846153846156,1,1,1,1.0,0.6666666666666666,0.75,5,0.4444444444444444,1.0,7915.389750000031
prednisolone_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,1.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,2300.585458000569
prednisolone_Asthma,Semantic Bridging,0.5,0.2,0.28571428571428575,1,1,1,1.0,0.8,1.0,6,0.4,1.0,8787.997500001438
prednisolone_Lupus_Erythematosus_Systemic,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,288.9814159989328
betamethasone_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,1.0,0.7777777777777778,1.0,6,0.33333333333333337,1.0,2570.906749999267
betamethasone_Asthma,Semantic Bridging,0.5,0.2,0.28571428571428575,1,1,1,0.3333333333333333,0.8,0.75,6,0.4,1.0,7278.273292000449
betamethasone_Lupus_Erythematosus_Systemic,Semantic Bridging,0.6666666666666666,0.2222222222222222,0.3333333333333333,1,1,1,0.0,0.7777777777777778,0.6666666666666666,6,0.33333333333333337,1.0,240.26087499987625
prednisone_Angioedema,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,130.40045799971267
prednisone_Arthritis_Psoriatic,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.75,0,1.0,1.0,4728.978750001261
prednisone_Arthritis_Rheumatoid,Semantic Bridging,0.6666666666666666,0.2,0.30769230769230765,1,1,1,1.0,0.8,1.0,7,0.30000000000000004,1.0,2305.530625000756
prednisone_Asthma,Semantic Bridging,0.5,0.18181818181818182,0.26666666666666666,1,1,1,0.3333333333333333,0.8181818181818182,0.75,7,0.36363636363636365,1.0,6290.519999998651
prednisone_Autoimmune_Diseases,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,4261.68937500006
prednisone_Berylliosis,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,6435.486834001495
prednisone_Dermatitis_Atopic,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.25,0,1.0,1.0,4660.54449999865
prednisone_Dermatitis_Contact,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,2375.077959000919
prednisone_Dermatitis_Exfoliative,Semantic Bridging,0.4,0.5,0.4444444444444445,1,1,1,0.25,0.6,0.4,1,0.8,1.0,9410.107415998937
prednisone_Hodgkin_Disease,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,215.44758299933164
prednisone_Lupus_Erythematosus_Systemic,Semantic Bridging,0.6666666666666666,0.2,0.30769230769230765,1,1,1,0.0,0.8,0.6666666666666666,7,0.30000000000000004,1.0,307.26454199975706
prednisone_Lymphoma_Follicular,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,240.40987499938637
prednisone_Lymphoma_T-Cell_Cutaneous,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,7201.5350830006355
prednisone_Multiple_Sclerosis,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.5,0,1.0,1.0,5038.653000001432
prednisone_Musculoskeletal_Diseases,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,8776.390749999337
prednisone_Nephrotic_Syndrome,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.5,0,1.0,1.0,9377.166042000681
prednisone_Pemphigus,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,7873.630666999816
prednisone_Psoriasis,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.25,0,1.0,1.0,4684.97699999898
prednisone_Pulmonary_Eosinophilia,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,6267.071124999347
prednisone_Rheumatic_Heart_Disease,Semantic Bridging,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.6,1,0.8,1.0,9124.324791999243
prednisone_Sarcoidosis,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.0,0.5,0.6666666666666666,1,0.75,1.0,2526.163083000938
prednisone_Serum_Sickness,Semantic Bridging,0.6666666666666666,0.5,0.5714285714285715,1,1,1,0.5,0.5,0.6666666666666666,1,0.75,1.0,4404.303999999684
prednisone_Skin_Diseases,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.3333333333333333,0.5,0.5,0,1.0,1.0,4536.5487079998275
prednisone_Tennis_Elbow,Semantic Bridging,0.4,0.5,0.4444444444444445,1,1,1,0.0,0.6,0.4,1,0.8,1.0,9633.83791600063
prednisone_Thyroiditis,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.5,0,1.0,1.0,7297.4255830013135
Acebutolol_Hypertension,Semantic Bridging,0.5,0.5,0.5,1,1,1,0.0,0.5,0.75,0,1.0,1.0,8301.768125000308
